experience,initial_rating,n_words,paper_id,rating,review_id,thoroughness
2.0,3,817.0,BklWt24tvH,3,SkeSTs9dqH,3.0
2.0,3,536.0,BklWt24tvH,3,Skx5u5fZqS,3.0
2.0,6,142.0,BklWt24tvH,6,S1lkU_SAtS,1.0
2.0,6,199.0,rkg1ngrFPr,8,rylq7Ph2FS,2.0
1.0,3,278.0,rkg1ngrFPr,6,SygON0qAYB,2.0
3.0,6,276.0,rkg1ngrFPr,6,ryxt7P3nYS,2.0
0.0,3,600.0,B1lFa3EFwB,3,rkg8J4Vg9r,2.0
2.0,1,242.0,B1lFa3EFwB,1,HJg0D4d0YH,2.0
1.0,3,763.0,B1lFa3EFwB,3,BJxoDJtnKS,2.0
0.0,8,220.0,ByeWogStDS,8,SkllWnFOKS,1.0
1.0,3,508.0,ByeWogStDS,3,BylQQdyTYr,2.0
2.0,8,165.0,H1gX8C4YPr,8,r1xyq2tnKB,3.0
1.0,3,205.0,H1gX8C4YPr,3,r1lmtrSe9S,2.0
2.0,8,702.0,H1gX8C4YPr,8,HyghBWDjYr,2.0
1.0,6,124.0,B1elCp4KwH,6,HJxsX9aL9B,2.0
2.0,8,331.0,B1elCp4KwH,8,SyxuhAn2FS,2.0
3.0,8,585.0,B1elCp4KwH,8,HJlEmq1jFS,3.0
2.0,6,319.0,Hye87grYDH,6,SkxkjiCatr,3.0
2.0,3,510.0,Hye87grYDH,3,BkehHdjsFS,3.0
3.0,1,658.0,Hye87grYDH,1,B1x0T9sPtS,3.0
2.0,3,477.0,BylTta4YvB,3,H1llP9f6tB,2.0
0.0,3,250.0,BylTta4YvB,3,H1gjYpiaFH,2.0
1.0,1,209.0,BylTta4YvB,1,SygEdKHnKS,2.0
3.0,1,749.0,HkgM81SYDr,1,Hkx1S4xCKB,3.0
3.0,1,643.0,HkgM81SYDr,1,SJlAe2dvtS,3.0
1.0,3,366.0,HkgM81SYDr,3,HkeuRKSk9r,2.0
2.0,3,172.0,BJgdOh4Ywr,3,rJeK8ITJ5r,2.0
1.0,8,299.0,BJgdOh4Ywr,8,HkgFxwxAFr,2.0
2.0,3,214.0,BJgdOh4Ywr,3,Syl0ilrb9B,1.0
1.0,6,652.0,rygf-kSYwH,8,SJgEVpbAFr,3.0
3.0,3,160.0,rygf-kSYwH,3,rkxk2BR3YH,3.0
1.0,3,521.0,rygf-kSYwH,6,rJxjmH6otS,0.0
1.0,3,580.0,Byes0TNFDS,3,BJghkMLaYS,2.0
1.0,3,512.0,Byes0TNFDS,3,HJeSUXxRFH,2.0
1.0,1,454.0,Byes0TNFDS,1,SklQj-86tr,2.0
2.0,3,406.0,HylvlaVtwr,3,BJxcMdIzYH,2.0
2.0,3,479.0,HylvlaVtwr,3,BJlgOahRtH,2.0
3.0,1,275.0,HylvlaVtwr,1,SJe7INeX9H,3.0
2.0,6,487.0,B1gqipNYwH,6,Bkgp_NaFYB,2.0
1.0,6,528.0,B1gqipNYwH,6,SJxLXHtaFS,3.0
2.0,6,743.0,B1gqipNYwH,6,Syx0cm0pKB,3.0
2.0,6,558.0,HklkeR4KPB,6,r1gjMgfaYH,2.0
2.0,6,295.0,HklkeR4KPB,6,r1eFU86RYS,3.0
3.0,6,519.0,HklkeR4KPB,6,rJljF0tRKS,0.0
0.0,3,223.0,Hye-p0VFPB,3,Skg4roPYcr,2.0
1.0,1,102.0,Hye-p0VFPB,1,HJxryQQy5r,1.0
2.0,3,90.0,Hye-p0VFPB,3,SyeLKScX5H,2.0
2.0,8,81.0,ryxgsCVYPr,8,rkxcXY9JFB,1.0
2.0,3,393.0,ryxgsCVYPr,6,HkeaCf55FH,2.0
2.0,6,211.0,ryxgsCVYPr,6,BJxQM0_CYr,2.0
0.0,1,338.0,Bkxe2AVtPS,1,Bygzt_NR9S,2.0
0.0,6,27.0,Bkxe2AVtPS,6,B1xG2Yfljr,2.0
0.0,8,393.0,Bkxe2AVtPS,8,Byl9vmZJir,2.0
1.0,6,454.0,Bkxe2AVtPS,6,SkeEF48CKS,2.0
2.0,6,281.0,rJlVdREKDS,6,Hkg9lOl6tr,1.0
0.0,6,573.0,rJlVdREKDS,6,SklG7TV3cr,2.0
1.0,3,621.0,rJlVdREKDS,6,rye3iuF1qH,3.0
1.0,3,340.0,rJg2fTNtwr,3,BJefAyuzcr,3.0
2.0,3,651.0,rJg2fTNtwr,3,rklGkD21qB,3.0
2.0,3,438.0,rJg2fTNtwr,3,SkgX8h079H,2.0
2.0,3,249.0,BJepq2VtDB,3,HJgnbu7RYS,2.0
1.0,6,387.0,BJepq2VtDB,6,rJeCpuqnFB,2.0
2.0,3,513.0,BJepq2VtDB,3,B1gFrcwAFH,3.0
1.0,3,436.0,BylKwnEYvS,3,rkeCQ6JaKB,2.0
1.0,6,204.0,BylKwnEYvS,6,rkg28BBhtB,2.0
1.0,3,890.0,BylKwnEYvS,3,S1gZu92OtS,3.0
1.0,6,560.0,SyeOVTEFPH,6,ByxtP2yAFr,2.0
3.0,3,412.0,SyeOVTEFPH,3,ryxJwmBV9B,3.0
1.0,3,261.0,SyeOVTEFPH,3,BJgDDwAqYr,2.0
3.0,3,666.0,rkeYvaNKPr,3,Hylke1JaqS,2.0
0.0,6,122.0,rkeYvaNKPr,6,BklQHOmjtH,1.0
3.0,3,743.0,rkeYvaNKPr,3,SJeWQR52KS,3.0
1.0,8,202.0,HylwpREtDr,8,HkgnPPN0FB,3.0
1.0,1,158.0,HylwpREtDr,1,Bkxt7UNTYH,2.0
2.0,3,63.0,HylwpREtDr,3,ryxdKsggir,1.0
2.0,6,173.0,SJxZnR4YvB,6,HJeHVjyb5S,1.0
3.0,6,265.0,SJxZnR4YvB,6,S1lV0dNpYS,2.0
2.0,8,254.0,SJxZnR4YvB,8,HJlMtWL79H,2.0
1.0,8,402.0,SygD31HFvB,8,H1ezmonaYS,2.0
1.0,6,274.0,SygD31HFvB,6,rJxQHktG5r,2.0
1.0,3,428.0,SygD31HFvB,3,S1xPXyAiYH,2.0
1.0,6,185.0,rkeS1RVtPS,6,HJlFucOe5S,2.0
0.0,6,352.0,rkeS1RVtPS,8,S1eVwgy15B,1.0
3.0,8,120.0,rkeS1RVtPS,8,SJxD4x_TYH,2.0
2.0,3,338.0,S1lOTC4tDS,6,H1xSQUW2tS,3.0
2.0,8,184.0,S1lOTC4tDS,8,r1lYlete9S,2.0
2.0,6,610.0,S1lOTC4tDS,6,SJeRQb-oFH,1.0
1.0,8,188.0,S1lOTC4tDS,8,r1lsMBCdFB,3.0
0.0,3,531.0,S1x1IkHtPr,6,HyxVxQy0FH,1.0
2.0,6,119.0,S1x1IkHtPr,6,HyxOGi_D5H,2.0
0.0,3,1412.0,S1x1IkHtPr,3,SkgzPOBuYB,3.0
3.0,1,579.0,BkghKgStPH,1,HJgg5GG59B,1.0
2.0,1,323.0,BkghKgStPH,1,B1xG4i5TFH,2.0
1.0,1,294.0,BkghKgStPH,1,Hkgn9zNX9r,3.0
0.0,3,433.0,BkxDKREtPS,3,SkgYe530KH,1.0
2.0,3,436.0,BkxDKREtPS,3,H1gJ3VF7cH,3.0
3.0,3,176.0,BkxDKREtPS,3,BygE0U8s9r,3.0
2.0,8,312.0,ryeFY0EFwS,8,r1egjUohYr,2.0
2.0,3,724.0,ryeFY0EFwS,3,SkeccRZqFr,3.0
0.0,8,280.0,ryeFY0EFwS,8,Byg52vRAYr,2.0
2.0,8,950.0,rJxGLlBtwH,8,HJgVjdDRFB,2.0
2.0,6,559.0,rJxGLlBtwH,6,SkeTV81RKr,3.0
2.0,6,684.0,rJxGLlBtwH,6,BJxoajDCtS,2.0
0.0,6,326.0,S1gFvANKDS,6,BJefC4YVqr,2.0
2.0,8,634.0,S1gFvANKDS,8,Byl5H39iqS,3.0
0.0,6,156.0,S1gFvANKDS,6,SJxzoDYLcS,2.0
0.0,6,1171.0,HkeFQgrFDr,6,ryxDAh3TYB,3.0
2.0,3,452.0,HkeFQgrFDr,3,rJgys3rCFS,2.0
0.0,1,849.0,HkeFQgrFDr,1,SJldd6-o5r,2.0
1.0,1,462.0,BJxYUaVtPB,1,ByeF2bR9YB,2.0
1.0,6,208.0,BJxYUaVtPB,6,r1xPqmwoqr,3.0
1.0,3,620.0,BJxYUaVtPB,3,SJg58BU6Fr,3.0
0.0,6,103.0,BJxYUaVtPB,6,S1xrIzbC5H,2.0
3.0,3,537.0,SylVJTNKDr,6,SJgZchUCFH,2.0
3.0,1,1119.0,SylVJTNKDr,1,HkebXr-r9r,3.0
0.0,6,573.0,SylVJTNKDr,6,S1gTnJOuqr,1.0
1.0,6,207.0,SylVJTNKDr,6,B1exhXP6KB,2.0
1.0,1,155.0,BJedt6VKPS,1,B1e3e6yTKH,2.0
2.0,3,421.0,BJedt6VKPS,3,Hkl5cQtQ9r,2.0
1.0,3,490.0,BJedt6VKPS,3,r1lkMDOaKB,2.0
2.0,3,311.0,BJl_a2VYPH,3,SkenQB1AFr,2.0
1.0,3,630.0,BJl_a2VYPH,3,rygpCGTS9B,2.0
2.0,6,266.0,BJl_a2VYPH,6,Skg9UyFAuH,2.0
2.0,6,395.0,Hye_V0NKwr,6,HJgLUdTnYB,2.0
2.0,6,843.0,Hye_V0NKwr,8,rkx4AoO0Yr,3.0
1.0,6,628.0,Hye_V0NKwr,6,SJeARAZTYr,2.0
3.0,6,334.0,SJgmR0NKPr,6,H1lOzsLcFH,3.0
0.0,3,172.0,SJgmR0NKPr,3,SkeYFd2EqS,2.0
1.0,6,502.0,SJgmR0NKPr,6,SyeisMCatH,2.0
2.0,3,345.0,Hkgty1BFDS,3,Bkxu1c59Fr,3.0
1.0,1,374.0,Hkgty1BFDS,1,r1eUMxsJKr,2.0
1.0,3,380.0,Hkgty1BFDS,3,S1g_s1W3tS,3.0
0.0,8,99.0,Bylp62EKDH,8,BylhzTwy5r,1.0
2.0,3,137.0,Bylp62EKDH,3,rklqVPTmqB,2.0
2.0,3,536.0,Bylp62EKDH,3,BJxNpWDatS,2.0
0.0,3,300.0,BJx7N1SKvB,3,rklsQVQCtS,2.0
1.0,8,183.0,BJx7N1SKvB,8,Bkl2KwYTtH,2.0
0.0,6,204.0,BJx7N1SKvB,6,SJgdT5JY5S,1.0
1.0,3,612.0,HyevIJStwH,6,HkxvaNRhFB,3.0
1.0,3,378.0,HyevIJStwH,3,B1lyj_jm5B,2.0
1.0,3,754.0,HkxdQkSYDB,6,SJx0QUYOdB,1.0
0.0,6,341.0,HkxdQkSYDB,6,Byxv13sAFS,2.0
1.0,6,923.0,HkxdQkSYDB,6,SygTyGcOcr,3.0
1.0,3,690.0,rJxq3kHKPH,3,rJepBpantB,2.0
3.0,3,265.0,rJxq3kHKPH,3,HJleZsO2KB,3.0
2.0,6,698.0,rJxq3kHKPH,6,SyxBYBr6Fr,2.0
2.0,3,91.0,Sklyn6EYvH,3,SyxsGxuG5r,2.0
2.0,1,368.0,Sklyn6EYvH,3,HJgdDxAatS,3.0
2.0,8,70.0,Sklyn6EYvH,8,rylCNq2htS,3.0
2.0,6,301.0,SkeYUkStPr,6,B1l4mKqqFS,2.0
0.0,1,405.0,SkeYUkStPr,6,H1gI2HOCYB,3.0
2.0,3,396.0,SkeYUkStPr,3,S1lAJysb9r,3.0
3.0,3,363.0,SJgXs1HtwH,3,r1llKxqKYH,3.0
2.0,1,253.0,SJgXs1HtwH,1,SklkAftTtH,2.0
1.0,1,472.0,SJgXs1HtwH,1,S1xcQm8k5B,3.0
2.0,6,194.0,BkxpMTEtPB,6,Skxon8paYH,2.0
2.0,6,677.0,BkxpMTEtPB,8,BJlLQCOSKB,3.0
1.0,3,427.0,B1eB5xSFvr,6,HJgrncv9KB,2.0
2.0,3,428.0,B1eB5xSFvr,3,ryeQ4y6htH,3.0
0.0,6,276.0,B1eB5xSFvr,6,H1loP67jqH,1.0
3.0,8,338.0,rkgfdeBYvH,8,r1g6d9LCFS,2.0
1.0,6,517.0,rkgfdeBYvH,6,HyeTpizhqr,2.0
0.0,6,330.0,r1xMnCNYvB,6,Hylmq1Ik9H,3.0
0.0,3,97.0,r1xMnCNYvB,3,Hkga6iGecB,1.0
0.0,3,94.0,r1xMnCNYvB,3,SklDy3jycr,1.0
3.0,1,563.0,S1gN8yrYwB,1,BklIkSDXqH,3.0
3.0,1,630.0,S1gN8yrYwB,1,S1l3VHlRKS,3.0
2.0,1,630.0,S1gN8yrYwB,1,SJeE8rx6YH,2.0
2.0,3,876.0,BJxWx0NYPr,6,HkxhtAD6KS,3.0
0.0,6,265.0,BJxWx0NYPr,6,HklUNY5Htr,2.0
2.0,6,282.0,BJxWx0NYPr,6,H1eSNZHrKr,2.0
1.0,6,389.0,HJl8SgHtwr,6,Hket-APeFB,2.0
0.0,6,1129.0,HJl8SgHtwr,6,S1lomgQcYS,2.0
2.0,6,1369.0,BJg1f6EFDB,6,rkxDvlu0tr,3.0
2.0,8,360.0,BJg1f6EFDB,8,rygqy5YTtB,2.0
1.0,6,404.0,BJg1f6EFDB,6,SyejH3d6FH,3.0
2.0,1,229.0,S1lNWertDr,1,HyeYxYAs_H,2.0
3.0,1,564.0,S1lNWertDr,1,SJxfjMU9YB,3.0
0.0,8,281.0,Syl-_aVtvH,8,SJeGpxFFYB,3.0
2.0,1,106.0,Syl-_aVtvH,1,HJx8Dzey5S,2.0
2.0,3,333.0,Syl-_aVtvH,3,BkgTC6L6KS,3.0
2.0,3,285.0,BkxadR4KvS,3,H1g06OP9YH,2.0
0.0,3,290.0,BkxadR4KvS,3,SJxdi0zh5S,3.0
1.0,3,474.0,BkxadR4KvS,3,Skgj9UVnYr,2.0
1.0,3,368.0,Bygw86VKwS,3,S1eck8aFYr,0.0
1.0,3,341.0,Bygw86VKwS,3,Bkgpst-_9B,2.0
2.0,1,178.0,Bygw86VKwS,1,BylI0k4GFS,2.0
2.0,8,503.0,ryenvpEKDr,8,rkeru_QAYH,3.0
1.0,1,162.0,ryenvpEKDr,1,HJl_1dRl5r,2.0
0.0,3,452.0,ryenvpEKDr,6,BJxakKXRFS,2.0
2.0,3,565.0,B1lsXREYvr,3,HJxy8jjAcH,2.0
0.0,1,297.0,B1lsXREYvr,1,HJxQXdh-Fr,2.0
1.0,3,424.0,B1lsXREYvr,3,rygy26eptr,2.0
2.0,1,1298.0,r1lczkHKPr,1,HkgVopXatr,3.0
2.0,6,720.0,r1lczkHKPr,3,BJlkunYoKB,2.0
2.0,6,771.0,r1lczkHKPr,3,HyxxejAhtS,2.0
3.0,3,659.0,rklVOnNtwH,3,r1gOgic6FS,2.0
1.0,1,373.0,rklVOnNtwH,1,HkxJSbehYS,3.0
0.0,1,1299.0,rklVOnNtwH,1,HJg4ZAZ0tH,3.0
0.0,6,120.0,SyxV9ANFDH,6,rJgVWTWJ5S,2.0
1.0,6,157.0,SyxV9ANFDH,6,r1gRwkYpFr,2.0
1.0,6,475.0,SyxV9ANFDH,6,HyxuKq0CtB,3.0
3.0,8,487.0,SJgdnAVKDH,8,Hygxm9Q7Fr,3.0
2.0,6,584.0,SJgdnAVKDH,6,rke6Rf_pKS,0.0
1.0,6,755.0,SJgdnAVKDH,6,Bke-eZJ0YH,3.0
2.0,3,196.0,ryedjkSFwr,3,HJgWOKP0YH,1.0
1.0,3,334.0,ryedjkSFwr,3,B1gmm0BAKB,2.0
1.0,3,828.0,ryedjkSFwr,3,HJg4VKwbKB,2.0
0.0,3,1005.0,BkxDthVtvS,6,H1lsO14PtB,3.0
2.0,3,656.0,BkxDthVtvS,3,B1xIzwVAcB,3.0
1.0,3,238.0,BkxDthVtvS,3,r1xeNwATKH,2.0
3.0,3,164.0,BkxDthVtvS,3,Bkgdz79Mor,3.0
3.0,3,409.0,Bkl5kxrKDr,8,r1xBh9CaYS,3.0
1.0,6,198.0,Bkl5kxrKDr,8,B1lMGBlhtH,1.0
2.0,6,527.0,Bkl5kxrKDr,8,S1eXzEgTtS,3.0
2.0,3,191.0,r1ezqaEFPr,3,S1lOqdUCFS,3.0
0.0,3,250.0,r1ezqaEFPr,3,SygMU1Uy5B,2.0
2.0,1,486.0,rJg7BA4YDr,1,HygQp_7b9r,2.0
2.0,3,491.0,rJg7BA4YDr,3,SJl4vu-hFB,2.0
1.0,3,241.0,rJg7BA4YDr,3,rke3dweCtB,2.0
2.0,3,299.0,H1xTup4KPr,3,HylRTeIAYH,3.0
2.0,3,422.0,H1xTup4KPr,3,SylBTBUTYr,3.0
1.0,1,196.0,H1xTup4KPr,1,Sye60k9rqS,3.0
3.0,8,142.0,r1erNxBtwr,8,rygcY3OCFB,3.0
1.0,3,411.0,r1erNxBtwr,3,SklzDh7NcB,2.0
0.0,1,699.0,r1erNxBtwr,1,H1gL4Eq0tr,2.0
3.0,6,565.0,r1eCy0NtDH,6,S1lrpO86YH,2.0
1.0,3,276.0,r1eCy0NtDH,3,BJgUpGxAFS,2.0
1.0,6,653.0,r1eCy0NtDH,6,HylpGdsQFS,3.0
3.0,1,503.0,Hkls_yBKDB,1,HkldANPAYS,2.0
2.0,3,364.0,Hkls_yBKDB,3,Hkg42vUycH,2.0
2.0,3,1256.0,Hkls_yBKDB,3,rylmwZrCFB,0.0
2.0,3,924.0,BJleph4KvS,3,ByxuAn3TKB,2.0
1.0,6,250.0,BJleph4KvS,6,BJlDfpXqcH,2.0
1.0,3,235.0,BJleph4KvS,3,Syg7UrsD5S,2.0
3.0,3,123.0,BJleph4KvS,3,SkxciEMt9B,3.0
3.0,1,648.0,BJxpIJHKwB,1,BJlKrkg3tr,3.0
2.0,6,696.0,BJxpIJHKwB,6,rkeyFIaTYS,3.0
2.0,6,222.0,BJxpIJHKwB,6,r1lAmkapKS,2.0
2.0,3,516.0,rJeXDANKwr,3,Skg5TJhhKH,2.0
3.0,3,723.0,rJeXDANKwr,8,r1x0cOCwYr,3.0
3.0,1,294.0,rJeXDANKwr,1,HJlXU1DsFS,3.0
2.0,6,321.0,BJe4JJBYwS,6,Skl0SYi6Fr,2.0
2.0,3,656.0,BJe4JJBYwS,3,BJgbvGF-cH,2.0
2.0,6,415.0,BJe4JJBYwS,6,rJljMjEctH,2.0
2.0,3,533.0,HJel8aEKPB,3,Bkx-EUTCtS,2.0
3.0,3,437.0,HJel8aEKPB,3,S1lgI9se5B,2.0
1.0,3,176.0,HJel8aEKPB,3,S1llAA26Kr,3.0
2.0,3,729.0,Hkg9HgBYwH,3,Hygtfbj6FH,3.0
0.0,6,271.0,Hkg9HgBYwH,6,rJlAcEsTtS,2.0
1.0,6,1152.0,H1gmHaEKwB,8,SkgB97XXqB,3.0
0.0,6,114.0,H1gmHaEKwB,6,rJlj2ZzVcH,2.0
0.0,3,303.0,H1gmHaEKwB,3,SygftbOCKr,2.0
2.0,6,473.0,B1gZV1HYvS,6,rJezMXKS5r,2.0
2.0,6,359.0,B1gZV1HYvS,8,Hyeeki6nKB,3.0
3.0,3,276.0,B1gZV1HYvS,6,B1gXtGEb5S,3.0
1.0,3,145.0,Bkeqb1BFvB,3,HJeIblCdqH,2.0
0.0,3,159.0,Bkeqb1BFvB,3,SJxIl_MbqH,2.0
3.0,1,213.0,Bkeqb1BFvB,1,HJeUrknk5S,3.0
0.0,3,308.0,HkxGaeHKvB,3,ryezVqgecH,1.0
0.0,3,255.0,HkxGaeHKvB,3,SJerSBWTKB,1.0
1.0,1,219.0,HkxGaeHKvB,1,ryxhaf8R5B,2.0
3.0,3,352.0,ryg7vA4tPB,3,Bye-WT3W9S,3.0
1.0,6,299.0,ryg7vA4tPB,6,H1gDIdo2FS,2.0
1.0,6,348.0,ryg7vA4tPB,6,Skg97KzhKB,2.0
3.0,1,273.0,BylTy1HFDS,1,SkeKMsaJqH,2.0
3.0,6,145.0,BylTy1HFDS,6,SyejVTsd9S,3.0
2.0,3,323.0,BylTy1HFDS,3,ByglajI6FS,2.0
3.0,3,107.0,BJlPLlrFvH,3,Skx3i1gMqr,3.0
2.0,3,240.0,BJlPLlrFvH,6,rJgH6p3pFH,2.0
1.0,3,263.0,S1ecYANtPr,3,Skg1tSgV5S,2.0
1.0,8,363.0,S1ecYANtPr,8,HylTsRJxqS,3.0
2.0,3,158.0,S1ecYANtPr,3,Hyguk1hhKB,2.0
2.0,6,137.0,B1xmOgrFPS,6,BygTZ2FdYH,2.0
3.0,8,213.0,B1xmOgrFPS,8,ryg6pPtQ5r,2.0
2.0,3,719.0,B1xmOgrFPS,3,HJeEHAb6tS,3.0
2.0,6,806.0,H1lj0nNFwB,6,Bye65cRntB,0.0
1.0,6,605.0,H1lj0nNFwB,6,BylBwTjpFS,2.0
1.0,3,358.0,SJgubJrKPr,3,rJeROgvH5B,2.0
3.0,1,431.0,SJgubJrKPr,1,SJxerjbctH,2.0
0.0,1,383.0,SJgubJrKPr,1,rkgeiFHCKS,2.0
2.0,1,191.0,r1edp2VYwH,1,r1elQCQsYS,1.0
0.0,1,198.0,r1edp2VYwH,1,SJeaARl5tB,3.0
1.0,1,127.0,r1edp2VYwH,1,rJgo1DWJ5B,2.0
1.0,6,199.0,S1eL4kBYwr,6,S1e6rHd6YH,3.0
1.0,3,570.0,S1eL4kBYwr,6,SygtFAYaKB,1.0
2.0,6,89.0,S1eL4kBYwr,6,BkeMz3WRFB,1.0
1.0,8,84.0,HJg6VREFDH,8,Ske99gOnKH,2.0
2.0,3,346.0,HJg6VREFDH,3,Sylubr6TtH,2.0
1.0,3,212.0,HJg6VREFDH,3,HkgZBiELqr,2.0
1.0,3,725.0,SJeLO34KwS,3,H1l1V3I-5B,3.0
0.0,6,97.0,SJeLO34KwS,6,Hyxi-Xp6qS,1.0
0.0,3,633.0,SJeLO34KwS,3,Sklf99RT9S,1.0
3.0,3,262.0,HJezqlrKvr,3,rylKFIkk5r,3.0
1.0,1,193.0,HJezqlrKvr,1,rkxLN9B2KS,2.0
0.0,3,116.0,HJezqlrKvr,3,HJxrJmrvKr,1.0
0.0,6,88.0,S1gfu3EtDr,6,r1xgNJJAFS,1.0
3.0,3,513.0,S1gfu3EtDr,3,HkxJAE3CKS,2.0
3.0,6,525.0,S1gfu3EtDr,6,rke0Lprc5H,3.0
1.0,3,429.0,rJecbgHtDH,3,S1gpyr26tH,3.0
2.0,3,770.0,rJecbgHtDH,3,S1e4FUxTFB,3.0
2.0,6,403.0,rJecbgHtDH,8,rklZsDLptr,2.0
2.0,6,357.0,H1lTQ1rFvS,6,B1xr0FcpFS,3.0
3.0,6,463.0,H1lTQ1rFvS,6,BJer5FcCYH,3.0
3.0,3,489.0,H1lTQ1rFvS,3,SJx3GtTwtH,3.0
1.0,6,594.0,ByxaUgrFvH,6,B1gYH_Xuqr,3.0
1.0,3,481.0,ByxaUgrFvH,3,BklSOaCu9S,2.0
1.0,8,685.0,ByxaUgrFvH,8,BylvZbsnFB,3.0
3.0,6,381.0,ByxaUgrFvH,6,SJx1qthYqB,3.0
1.0,3,200.0,r1gIa0NtDH,6,S1gKu8yCFB,2.0
3.0,3,350.0,r1gIa0NtDH,3,rylkOqJptr,2.0
3.0,8,538.0,r1gIa0NtDH,8,Skxk8C7CFH,3.0
3.0,1,567.0,r1gzoaNtvr,1,BJeUQfre5B,2.0
3.0,3,356.0,r1gzoaNtvr,6,SkgQjoTV9S,0.0
2.0,6,981.0,r1gzoaNtvr,6,rkx4Qvul9B,2.0
1.0,3,242.0,BkeoaeHKDS,3,r1l25t7-9S,2.0
2.0,8,128.0,BkeoaeHKDS,8,B1gcXmQr5H,2.0
1.0,3,919.0,BkeoaeHKDS,6,S1xP7SAaFS,2.0
3.0,3,521.0,HJxJdp4YvS,3,S1e-sprCtS,2.0
1.0,3,743.0,HJxJdp4YvS,3,S1l5BDKiYS,2.0
2.0,3,484.0,HJxJdp4YvS,3,SyxaZiL6Fr,2.0
1.0,6,289.0,SkxpDT4YvS,6,H1lx1SBgqS,2.0
2.0,3,848.0,SkxpDT4YvS,3,rJxuWhn2YS,3.0
2.0,3,458.0,SkxpDT4YvS,3,HJe4JbcTtS,2.0
2.0,3,471.0,BygpAp4Ywr,3,BketebWQ9B,2.0
3.0,1,592.0,BygpAp4Ywr,1,HJedaZ7EYS,3.0
1.0,6,526.0,BygpAp4Ywr,6,S1gqzHfaYH,3.0
3.0,1,734.0,Syxi6grFwH,1,SyedURFjFr,2.0
1.0,3,725.0,Syxi6grFwH,3,r1gnCnjpYH,3.0
0.0,6,91.0,Syxi6grFwH,6,r1xep1EJ9B,1.0
1.0,6,207.0,rklk_ySYPB,6,ryegXTSpYr,2.0
1.0,8,346.0,rklk_ySYPB,8,BygCdma6FH,3.0
1.0,6,90.0,rklk_ySYPB,6,rkeaaOD7qS,1.0
1.0,3,172.0,rkedXgrKDH,3,rJen4nfhqB,2.0
0.0,3,351.0,rkedXgrKDH,3,HkxWMcyQtr,2.0
0.0,6,173.0,rkedXgrKDH,6,r1xMfg2LKS,2.0
3.0,3,375.0,SyxrxR4KPS,6,r1g-jDM6Fr,2.0
1.0,8,636.0,SyxrxR4KPS,8,rJl1PmhsYB,0.0
1.0,6,346.0,SyxrxR4KPS,6,rkgMsbnQ9B,2.0
2.0,6,163.0,BygfrANKvB,6,BkxFpvFMqS,2.0
3.0,1,314.0,BygfrANKvB,1,HkeLifuQ5B,2.0
0.0,6,183.0,BygfrANKvB,6,rJl66yICKB,3.0
2.0,6,190.0,S1g2skStPB,8,SJguv9wTtB,3.0
2.0,6,503.0,S1g2skStPB,8,H1eabJol9B,3.0
2.0,6,182.0,S1g2skStPB,8,HklEzhj6FB,2.0
2.0,8,348.0,BygPO2VKPH,8,S1eZe6Sa9H,1.0
2.0,8,396.0,BygPO2VKPH,8,BkeidSdTFr,3.0
2.0,3,869.0,BygPO2VKPH,8,SJlzRVohKH,3.0
2.0,3,202.0,r1xHxgrKwr,3,BygqC2QXKB,1.0
2.0,1,270.0,r1xHxgrKwr,3,HkeKsEc7tr,2.0
2.0,6,495.0,r1xHxgrKwr,6,r1xQXHqitr,3.0
1.0,3,528.0,BkltK0NtPr,3,B1xr9Lv9H,1.0
3.0,1,215.0,BkltK0NtPr,1,BJxO6NRP5S,2.0
1.0,3,361.0,BkltK0NtPr,3,BklgeDl6YB,2.0
1.0,1,114.0,H1e_cC4twS,1,HygVkzEAFB,2.0
2.0,6,593.0,H1e_cC4twS,6,HJe0EhvPcS,3.0
1.0,6,130.0,H1e_cC4twS,6,SJltpFKaFr,3.0
3.0,3,430.0,SJgw51HFDr,3,ryxGyqqk9H,2.0
1.0,6,528.0,SJgw51HFDr,6,S1xw9KbyKH,2.0
2.0,3,314.0,Bklr0kBKvB,3,SJxzT10hYH,3.0
1.0,3,512.0,Bklr0kBKvB,3,ryle0T519r,3.0
1.0,8,322.0,Bklr0kBKvB,8,H1e7frzf9H,2.0
2.0,1,130.0,rkx1b64Fvr,1,SygNcwUaqH,1.0
1.0,1,253.0,rkx1b64Fvr,1,HJl-jdkaKB,2.0
3.0,1,80.0,rkx1b64Fvr,1,BJg7Gw_0KB,1.0
3.0,3,396.0,HJxaC1rKDS,3,HyeOu3PT5S,3.0
0.0,3,216.0,HJxaC1rKDS,3,BkgN1MWT9B,2.0
1.0,3,657.0,HJxaC1rKDS,3,Sye8GfQ0YB,3.0
2.0,6,601.0,r1enqkBtwr,6,HylkirUAYS,2.0
1.0,3,552.0,r1enqkBtwr,3,Sye_AQX0FH,2.0
0.0,3,122.0,r1enqkBtwr,3,HklSLYXrcr,2.0
3.0,3,317.0,HJePXkHtvS,3,SJgAzmZUYr,3.0
2.0,3,215.0,HJePXkHtvS,3,Sygh7IBZ5r,2.0
0.0,3,272.0,HJePXkHtvS,6,rkg7luoWcS,2.0
1.0,3,191.0,HJe1gaVtwS,3,BJg3PQ8sKH,2.0
1.0,1,243.0,HJe1gaVtwS,1,Byg5qmNZqS,2.0
